Course Code,Course Title,Day and Time,Instructor,Session,Cr Hrs
SSE 101 LEC 8,SSE Tutorials,F 10:00AM-12:50PM,TBA,16W,0.5
SSE 101 LEC 9,SSE Tutorials,F 10:00AM-12:50PM,TBA,16W,0.5
SSE 101 LEC 10,SSE Tutorials,F 10:00AM-12:50PM,TBA,16W,0.5
SSE 101 LEC 11,SSE Tutorials,F 10:00AM-12:50PM,TBA,16W,0.5
SSE 101 LEC 12,SSE Tutorials,F 10:00AM-12:50PM,TBA,16W,0.5
SSE 101 LEC 13,SSE Tutorials,F 10:00AM-12:50PM,TBA,16W,0.5
SSE 101 LEC 14,SSE Tutorials,F 10:00AM-12:50PM,TBA,16W,0.5
SSE 101 LEC 15,SSE Tutorials,F 10:00AM-12:50PM,TBA,16W,0.5
SSE 101 LEC 16,SSE Tutorials,F 10:00AM-12:50PM,TBA,16W,0.5
SSE 101 LEC 17,SSE Tutorials,F 10:00AM-12:50PM,TBA,16W,0.5
SSE 101 LEC 18,SSE Tutorials,F 10:00AM-12:50PM,TBA,16W,0.5
SSE 101 LEC 19,SSE Tutorials,F 10:00AM-12:50PM,TBA,16W,0.5
SSE 101 LEC 20,SSE Tutorials,F 10:00AM-12:50PM,TBA,16W,0.5
SSE 101 LEC 21,SSE Tutorials,F 10:00AM-12:50PM,TBA,16W,0.5
SSE 101 LEC 22,SSE Tutorials,F 10:00AM-12:50PM,TBA,16W,0.5
SSE 101 LEC 23,SSE Tutorials,F 10:00AM-12:50PM,TBA,16W,0.5
SSE 101 LEC 24,SSE Tutorials,F 10:00AM-12:50PM,TBA,16W,0.5
SSE 101 LEC 25,SSE Tutorials,F 10:00AM-12:50PM,TBA,16W,0.5
SSE 101 LEC 26,SSE Tutorials,F 10:00AM-12:50PM,TBA,16W,0.5
SWR 102 PRT 1,Swimming for Beginners,TR 10:00AM-11:15AM,Muhammad HaiderAwan,16W,1
SWR 102 PRT 2,Swimming for Beginners,MW 10:00AM-11:15AM,Khalida Bashir,16W,1
SWR 102 PRT 3,Swimming for Beginners,TR 2:00PM-3:15PM,Rashid Ahmad,16W,1
SWR 102 PRT 4,Swimming for Beginners,MW 2:00PM-3:15PM,Kausar Farooq,16W,1
SWR 102 PRT 5,Swimming for Beginners,TR 12:00PM-1:15PM,Rabia Yasin,16W,1
SWR 102 PRT 6,Swimming for Beginners,MW 12:00PM-1:15PM,Muhammad HaiderAwan,16W,1
SWR 102 PRT 7,Swimming for Beginners,TR 4:00PM-5:15PM,Kausar Farooq,16W,1
SWR 102 PRT 8,Swimming for Beginners,MW 4:00PM-5:15PM,Azmat Ullah,16W,1
SWR 103 PRT 1,Strength Training and Conditioning for Beginners,MW 10:00AM-11:15AM,Muhammad Bilal IqbalKhan,16W,1
SWR 103 PRT 2,Strength Training and Conditioning for Beginners,TR 2:00PM-3:15PM,Muhammad Bilal IqbalKhan,16W,1
SWR 103 PRT 3,Strength Training and Conditioning for Beginners,TR 4:00PM-5:15PM,Muhammad Shakeel,16W,1
SWR 103 PRT 4,Strength Training and Conditioning for Beginners,MW 4:00PM-5:15PM,Muhammad Shakeel,16W,1
SWR 103 PRT 5,Strength Training and Conditioning for Beginners,MW 10:00AM-11:15AM,Kanwal Yousaf,16W,1
SWR 103 PRT 6,Strength Training and Conditioning for Beginners,TR 11:30AM-12:45PM,Aruba Naz,16W,1
SWR 103 PRT 7,Strength Training and Conditioning for Beginners,MW 4:00PM-5:15PM,Shabana Kausar,16W,1
SWR 104 PRT 1,Basketball for Beginners,MW 4:00PM-5:15PM,Mohsin Riaz,16W,1
SWR 104 PRT 2,Basketball for Beginners,TR 4:00PM-5:15PM,Mohsin Riaz,16W,1
SWR 105 PRT 1,"Walk, Jog and Stretch for Fitness",MW 3:30PM-4:45PM,Babar Asad Khan,16W,1
SWR 105 PRT 2,"Walk, Jog and Stretch for Fitness",MW 5:00PM-6:15PM,Babar Asad Khan,16W,1
SWR 106 PRT 1,Squash for Beginners Course,MW 4:00PM-5:15PM,TBA,16W,1
SWR 107 PRT 1,Badminton for Beginner Single andDoubles,TR 5:00PM-6:15PM,Muhammad Adnan,16W,1
SWR 108 PRT 1,Volleyball for Beginners Course,MW 5:00PM-6:15PM,Muhammad Imran,16W,1
